contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pamlico County	absentee-mail	68
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pamlico County	early	1127
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pamlico County	election-day	715
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pamlico County	provisional	3
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pasquotank County	absentee-mail	71
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pasquotank County	early	4054
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pasquotank County	election-day	1771
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pasquotank County	provisional	40
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pender County	absentee-mail	130
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pender County	early	3911
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pender County	election-day	2118
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pender County	provisional	57
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Perquimans County	absentee-mail	36
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Perquimans County	early	796
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Perquimans County	election-day	512
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Perquimans County	provisional	2
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Person County	absentee-mail	67
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Person County	early	3344
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Person County	election-day	2216
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Person County	provisional	9
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pitt County	absentee-mail	494
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pitt County	early	15646
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pitt County	election-day	10263
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Pitt County	provisional	446
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Polk County	absentee-mail	155
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Polk County	early	2258
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Polk County	election-day	898
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Polk County	provisional	7
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Randolph County	absentee-mail	167
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Randolph County	early	5265
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Randolph County	election-day	3495
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Randolph County	provisional	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County	absentee-mail	128
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County	early	2698
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County	election-day	2481
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County	provisional	63
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County	absentee-mail	231
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County	early	5726
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County	election-day	5204
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County	provisional	193
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County	absentee-mail	147
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County	early	6596
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County	election-day	3520
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County	provisional	33
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County	absentee-mail	487
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County	early	7239
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County	election-day	6525
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County	provisional	40
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County	absentee-mail	144
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County	early	3198
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County	election-day	2796
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County	provisional	20
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County	absentee-mail	77
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County	early	3162
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County	election-day	3086
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County	provisional	12
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County	absentee-mail	89
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County	early	2325
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County	election-day	1465
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County	provisional	24
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County	absentee-mail	147
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County	early	2127
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County	election-day	2622
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County	provisional	20
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County	absentee-mail	70
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County	early	1899
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County	election-day	1920
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County	provisional	10
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Surry County	absentee-mail	202
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Surry County	early	2923
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Surry County	election-day	2463
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Surry County	provisional	18
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Swain County	absentee-mail	39
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Swain County	early	1228
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Swain County	election-day	654
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Swain County	provisional	1
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Transylvania County	absentee-mail	226
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Transylvania County	early	4423
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Transylvania County	election-day	1799
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Transylvania County	provisional	13
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Tyrrell County	absentee-mail	6
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Tyrrell County	early	187
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Tyrrell County	election-day	275
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Tyrrell County	provisional	1
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Union County	absentee-mail	1110
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Union County	early	16359
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Union County	election-day	8793
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Union County	provisional	111
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Vance County	absentee-mail	79
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Vance County	early	4462
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Vance County	election-day	2707
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Vance County	provisional	9
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wake County	absentee-mail	9494
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wake County	early	129694
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wake County	election-day	105878
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wake County	provisional	2133
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Warren County	absentee-mail	73
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Warren County	early	2296
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Warren County	election-day	1938
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Warren County	provisional	7
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Washington County	absentee-mail	1
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Washington County	early	1218
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Washington County	election-day	1082
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Washington County	provisional	44
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Watauga County	absentee-mail	388
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Watauga County	early	8878
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Watauga County	election-day	3436
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Watauga County	provisional	161
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wayne County	absentee-mail	199
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wayne County	early	8892
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wayne County	election-day	4560
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wayne County	provisional	70
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wilkes County	absentee-mail	125
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wilkes County	early	2517
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wilkes County	election-day	2666
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wilkes County	provisional	14
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wilson County	absentee-mail	157
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wilson County	early	7539
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wilson County	election-day	4935
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Wilson County	provisional	43
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Yadkin County	absentee-mail	71
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Yadkin County	early	856
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Yadkin County	election-day	1546
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Yadkin County	provisional	6
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Yancey County	absentee-mail	241
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Yancey County	early	2135
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Yancey County	election-day	1164
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Yancey County	provisional	8
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alamance County	absentee-mail	707
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alamance County	early	17358
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alamance County	election-day	16128
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alamance County	provisional	168
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alexander County	absentee-mail	112
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alexander County	early	6102
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alexander County	election-day	4323
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alexander County	provisional	22
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alleghany County	absentee-mail	57
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alleghany County	early	2047
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alleghany County	election-day	1224
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Alleghany County	provisional	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Anson County	absentee-mail	60
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Anson County	early	1500
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Anson County	election-day	2363
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Anson County	provisional	11
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Ashe County	absentee-mail	174
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Ashe County	early	3522
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Ashe County	election-day	4059
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Ashe County	provisional	16
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Avery County	absentee-mail	95
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Avery County	early	1319
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Avery County	election-day	3292
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Avery County	provisional	42
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Beaufort County	absentee-mail	144
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Beaufort County	early	6289
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Beaufort County	election-day	5981
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Beaufort County	provisional	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Bertie County	absentee-mail	44
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Bertie County	early	1116
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Bertie County	election-day	1822
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Bertie County	provisional	15
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Bladen County	absentee-mail	468
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Bladen County	early	3509
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Bladen County	election-day	3527
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Bladen County	provisional	6
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Brunswick County	absentee-mail	601
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Brunswick County	early	24685
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Brunswick County	election-day	14353
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Brunswick County	provisional	311
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Buncombe County	absentee-mail	1082
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Buncombe County	early	27342
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Buncombe County	election-day	19125
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Buncombe County	provisional	198
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Burke County	absentee-mail	262
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Burke County	early	11046
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Burke County	election-day	8321
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Burke County	provisional	13
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Cabarrus County	absentee-mail	1321
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Cabarrus County	early	19214
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Cabarrus County	election-day	24699
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Cabarrus County	provisional	397
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Caldwell County	absentee-mail	225
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Caldwell County	early	11482
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Caldwell County	election-day	8004
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Caldwell County	provisional	47
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Camden County	absentee-mail	52
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Camden County	early	1507
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Camden County	election-day	1587
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Camden County	provisional	16
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Carteret County	absentee-mail	260
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Carteret County	early	10423
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Carteret County	election-day	10026
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Carteret County	provisional	137
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Caswell County	absentee-mail	96
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Caswell County	early	1975
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Caswell County	election-day	2939
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Caswell County	provisional	6
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Catawba County	absentee-mail	460
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Catawba County	early	20471
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Catawba County	election-day	16380
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Catawba County	provisional	136
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Chatham County	absentee-mail	372
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Chatham County	early	9135
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Chatham County	election-day	6741
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Chatham County	provisional	55
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Cherokee County	absentee-mail	187
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Cherokee County	early	3858
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Cherokee County	election-day	4389
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Cherokee County	provisional	8
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Chowan County	absentee-mail	44
