Name	ReportingUnitType
Vermont;Groton;ORA-CAL	precinct
Vermont;Greensboro;ORL-CAL	precinct
Vermont;Granville;ORA-WAS-ADD	precinct
Vermont;Grand Isle;GI-CHI	precinct
Vermont;Granby;ESX-CAL	precinct
Vermont;Grafton;WDH-3	precinct
Vermont;Goshen;ADD-2	precinct
Vermont;Glover;ORL-CAL	precinct
Vermont;Georgia;FRA-1	precinct
Vermont;Franklin;FRA-5	precinct
Vermont;Fletcher;FRA-6	precinct
Vermont;Ferrisburgh;ADD-3	precinct
Vermont;Fayston;WAS-7	precinct
Vermont;Fairlee;ORA-2	precinct
Vermont;Fairfield;FRA-6	precinct
Vermont;Fairfax;FRA-2	precinct
Vermont;Fair Haven;RUT-3	precinct
Vermont;Essex;CHI-8-3	precinct
Vermont;Essex;CHI-8-2	precinct
Vermont;Essex;CHI-8-1	precinct
Vermont;Enosburgh;FRA-7	precinct
Vermont;Elmore;LAM-WAS	precinct
Vermont;Eden;ORL-LAM	precinct
Vermont;East Montpelier;WAS-5	precinct
Vermont;East Haven;ESX-CAL-ORL	precinct
Vermont;Duxbury;WAS-7	precinct
Vermont;Dummerston;WDH-4	precinct
Vermont;Dover;WDH-BEN	precinct
Vermont;Dorset;BEN-RUT	precinct
Vermont;Derby;ORL-1	precinct
Vermont;Danville;CAL-WAS	precinct
Vermont;Danby;BEN-RUT	precinct
Vermont;Craftsbury;ORL-CAL	precinct
Vermont;Coventry;ORL-2	precinct
Vermont;Cornwall;ADD-2	precinct
Vermont;Corinth;ORA-1	precinct
Vermont;Concord;ESX-CAL	precinct
Vermont;Colchester;CHI-9-2	precinct
Vermont;Colchester;CHI-9-1	precinct
Vermont;Clarendon;RUT-2	precinct
Vermont;Chittenden;RUT-WDR-1	precinct
Vermont;Chester;WDR-3-1	precinct
Vermont;Chelsea;ORA-1	precinct
Vermont;Charlotte;CHI-4-1	precinct
Vermont;Charleston;ORL-1	precinct
Vermont;Cavendish;WDR-2	precinct
Vermont;Castleton;RUT-3	precinct
Vermont;Canaan;ESX-CAL-ORL	precinct
Vermont;Cambridge;LAM-3	precinct
Vermont;Calais;WAS-6	precinct
Vermont;Cabot;CAL-WAS	precinct
Vermont;Burlington;CHI-6-7	precinct
Vermont;Burlington;CHI-6-6	precinct
Vermont;Burlington;CHI-6-5	precinct
Vermont;Burlington;CHI-6-4	precinct
Vermont;Burlington;CHI-6-3	precinct
Vermont;Burlington;CHI-6-2	precinct
Vermont;Burlington;CHI-6-1	precinct
Vermont;Burke;CAL-4	precinct
Vermont;Brunswick;ESX-CAL	precinct
Vermont;Brownington;ORL-1	precinct
Vermont;Brookline;WDH-3	precinct
Vermont;Brookfield;ORA-WAS-ADD	precinct
Vermont;Bristol;ADD-4	precinct
Vermont;Brighton;ESX-CAL-ORL	precinct
Vermont;Bridport;ADD-5	precinct
Vermont;Bridgewater;RUT-WDR-1	precinct
